subj RL_llh B_value Lag_llh B_lag 
12312	54.5023329882	0.377893234766	138.629436112	1.38777878078e-16	
12314	40.97597109	0.430108748158	138.629436112	0.0	
12315	57.4507091612	0.370286714399	138.629436112	0.0	
12316	59.6993779984	0.35490796126	138.629436112	0.0	
12317	63.0180232767	0.346849494263	138.629436112	0.0	
12318	29.9731068259	0.487744016826	138.629436112	0.0	
12319	27.5712353825	0.519528059678	138.629436112	2.77555756156e-17	
12320	22.432716004	0.561429768908	138.629436112	0.0	
12329	86.5593072255	0.267476988582	138.629436112	0.0	
12330	68.7441037974	0.327145622281	138.629436112	0.0	
-1	59.3921307692	0.356405632181	138.629436112	2.77555756156e-17	
12343	62.7990111921	0.35577824796	138.629436112	0.0	
12344	33.3067034711	0.501352836058	138.629436112	0.0	
12345	66.1951405082	0.344062787542	138.629436112	0.0	
12346	20.1393174502	0.589749106124	138.629436112	0.0	
12347	24.5031741358	0.55186620055	138.629436112	0.0	
12348	31.0185027581	0.488632408609	138.629436112	0.0	
12359	18.367254891	0.602139508099	138.629436112	0.0	
12360	76.7827500884	0.296976779546	138.629436112	0.0	
12361	37.9328731772	0.445123954054	138.629436112	0.0	
12362	54.1925817817	0.370592128833	138.629436112	0.0	
12363	81.2965404281	0.29415959916	138.629436112	0.0	
12386	67.9364320358	0.327022197069	138.629436112	0.0	
12387	61.7555356058	0.354215127405	138.629436112	4.4408920985e-16	
12388	88.6606489768	0.264954525705	138.629436112	0.0	
12389	18.2455542695	0.587856491496	138.629436112	0.0	
12390	34.5052045136	0.474925186291	138.629436112	0.0	
12391	22.2206450573	0.550950723159	138.629436112	4.99600361081e-16	
12405	45.614465111	0.409739581124	138.629436112	0.0	
12406	13.6828508105	0.66186794712	138.629436112	2.22044604925e-16	
12417	74.9470292586	0.308701205598	138.629436112	0.0	
12418	67.2154047235	0.328970593973	138.629436112	0.0	
12426	129.057319392	0.114510493798	138.629436112	7.77156117238e-16	
12427	59.2845555496	0.374910037633	138.629436112	0.0	
