subj RL_llh B_value Lag_llh B_lag 
50139	1.38629436112	3.91744022093	138.629436112	0.0	
50140	47.2620742338	0.415694337262	138.629436112	0.0	
50141	1.38629436112	3.83329729317	138.629436112	0.0	
50142	137.903758643	0.0329803996223	138.629436112	0.0	
4105	138.509381155	0.0136170384893	135.733444351	0.104134874129	
1000	136.09918958	0.0596261040316	138.474442299	0.0183395509919	
1001	116.657027133	0.170333716254	138.629436112	0.0	
1002	138.629436112	3.10862446895e-15	138.440789171	0.0227342482141	
1003	75.6599447276	0.291255035319	138.629436112	0.0	
1004	137.526345944	0.0403884285821	135.83101661	0.093203755372	
1005	136.701959098	0.0540432372623	138.624723955	0.00342123506519	
1006	137.438336079	0.0416352883822	138.629436112	1.33226762955e-15	
1007	125.219631588	0.131987151457	138.629436112	0.0	
1008	132.772137282	0.0911153848444	138.423754395	0.0223550295915	
1009	127.549762772	0.120414869654	138.629436112	0.0	
1010	125.373305182	0.132230503784	138.629436112	0.0	
1011	38.5260778931	0.451147831924	138.629436112	0.0	
1012	138.496673219	0.0140471667191	138.629436112	2.44249065418e-15	
1013	138.369239636	0.0199832599927	120.327189778	0.363429640378	
1014	138.629436112	0.0	137.773488436	0.0415725501548	
1015	41.2564806481	0.454346405974	138.629436112	0.0	
2010	136.881796463	0.0510744256134	137.703858054	0.0506538244929	
2011	138.625110092	0.00265899156314	132.393878381	0.154650301942	
2012	127.528271644	0.120367510563	138.629436112	2.44249065418e-15	
2013	137.942263443	0.0321723197525	136.244287756	0.092692499252	
1016	50.0494539468	0.368927952629	138.629436112	1.11022302463e-16	
1018	138.291089077	0.0228446965583	132.032003991	0.170058008194	
1019	138.322553968	0.0214679366318	137.84700232	0.0462923443918	
1020	138.625867048	0.00237983785999	138.629436112	0.0	
1021	15.4758678255	0.574412525093	138.629436112	2.77555756156e-17	
1023	132.968570452	0.0874206609246	136.463803672	0.0781003770071	
2014	135.321725754	0.0678669103045	138.629436112	0.0	
2015	138.299121813	0.0226912161583	130.47730595	0.197173992374	
2016	138.616360244	0.00453727014924	134.370118914	0.120181004577	
2017	137.558066803	0.0401736156491	138.629436112	0.0	
2018	106.727947787	0.202602473293	138.629436112	0.0	
2019	66.3124935748	0.327476773484	138.629436112	0.0	
2020	126.526022171	0.126425749586	138.629436112	2.77555756156e-16	
2021	13.2307718873	0.517841446153	138.629436112	0.0	
