Thu Mar  2 09:36:30 2017 
62041 main 1 0 1 7854 10 10 creature4.png [1, 10, 3, 2] 
62041 main 2 0 3 7404 2 12 creature3.png [1, 10, 3, 2] 
62041 main 3 0 0 3846 1 13 creature1.png [1, 10, 3, 2] 
62041 main 4 0 2 4255 3 16 creature2.png [1, 10, 3, 2] 
62041 main 5 0 1 4393 10 26 creature4.png [1, 10, 3, 2] 
62041 main 6 0 3 3041 2 28 creature3.png [1, 10, 3, 2] 
62041 main 7 0 0 4258 1 29 creature1.png [1, 10, 3, 2] 
62041 main 8 0 1 9849 10 39 creature4.png [1, 10, 3, 2] 
62041 main 9 0 3 3666 2 41 creature3.png [1, 10, 3, 2] 
62041 main 10 0 0 3104 1 42 creature1.png [1, 10, 3, 2] 
62041 main 11 0 2 3444 3 45 creature2.png [1, 10, 3, 2] 
62041 main 12 0 1 4144 10 55 creature4.png [1, 10, 3, 2] 
62041 main 13 0 3 3836 2 57 creature3.png [1, 10, 3, 2] 
62041 main 14 0 0 3530 1 58 creature1.png [1, 10, 3, 2] 
62041 main 15 0 2 4961 3 61 creature2.png [1, 10, 3, 2] 
62041 main 16 0 1 3938 10 71 creature4.png [1, 10, 3, 2] 
62041 main 17 0 3 3528 2 73 creature3.png [1, 10, 3, 2] 
62041 main 18 0 0 3456 1 74 creature1.png [1, 10, 3, 2] 
62041 main 19 0 2 3504 3 77 creature2.png [1, 10, 3, 2] 
62041 main 20 0 1 5490 10 87 creature4.png [1, 10, 3, 2] 
62041 main 21 0 3 5778 2 89 creature3.png [1, 10, 3, 2] 
62041 main 22 0 0 4324 1 90 creature1.png [1, 10, 3, 2] 
62041 main 23 0 2 3546 3 93 creature2.png [1, 10, 3, 2] 
62041 main 24 0 1 3616 10 103 creature4.png [1, 10, 3, 2] 
62041 main 25 0 3 3316 2 105 creature3.png [1, 10, 3, 2] 
62041 main 26 0 0 4476 1 106 creature1.png [1, 10, 3, 2] 
62041 main 27 0 2 3746 3 109 creature2.png [1, 10, 3, 2] 
62041 main 28 0 1 4016 10 119 creature4.png [1, 10, 3, 2] 
62041 main 29 0 3 3550 2 121 creature3.png [1, 10, 3, 2] 
62041 main 30 0 0 3106 1 122 creature1.png [1, 10, 3, 2] 
62041 main 31 0 2 3596 3 125 creature2.png [1, 10, 3, 2] 
62041 main 32 0 1 7880 10 135 creature4.png [1, 10, 3, 2] 
62041 main 33 0 3 4664 2 137 creature3.png [1, 10, 3, 2] 
62041 main 34 0 0 3923 1 138 creature1.png [1, 10, 3, 2] 
62041 main 35 0 2 3279 3 141 creature2.png [1, 10, 3, 2] 
62041 main 36 0 1 3130 10 151 creature4.png [1, 10, 3, 2] 
62041 main 37 0 3 3648 2 153 creature3.png [1, 10, 3, 2] 
62041 main 38 0 0 3857 1 154 creature1.png [1, 10, 3, 2] 
62041 main 39 0 2 5030 3 157 creature2.png [1, 10, 3, 2] 
62041 main 40 0 3 3792 2 159 creature3.png [1, 10, 3, 2] 
62041 main 41 0 1 3376 10 169 creature4.png [1, 10, 3, 2] 
62041 main 42 0 3 3591 2 171 creature3.png [1, 10, 3, 2] 
62041 main 43 0 2 3418 3 174 creature2.png [1, 10, 3, 2] 
62041 main 44 0 0 3364 1 175 creature1.png [1, 10, 3, 2] 
62041 main 45 0 3 3321 2 177 creature3.png [1, 10, 3, 2] 
62041 main 46 0 1 3502 10 187 creature4.png [1, 10, 3, 2] 
62041 main 47 0 1 5553 10 197 creature4.png [1, 10, 3, 2] 
62041 main 48 0 3 4043 2 199 creature3.png [1, 10, 3, 2] 
62041 main 49 0 0 4530 1 200 creature1.png [1, 10, 3, 2] 
62041 main 50 0 2 5101 3 203 creature2.png [1, 10, 3, 2] 
62041 main 51 0 3 3913 2 205 creature3.png [1, 10, 3, 2] 
62041 main 52 0 1 3480 10 215 creature4.png [1, 10, 3, 2] 
62041 main 53 0 0 6017 1 216 creature1.png [1, 10, 3, 2] 
62041 main 54 0 2 3028 3 219 creature2.png [1, 10, 3, 2] 
62041 main 55 0 3 3778 2 221 creature3.png [1, 10, 3, 2] 
62041 main 56 0 1 4178 10 231 creature4.png [1, 10, 3, 2] 
62041 main 57 0 2 4978 3 234 creature2.png [1, 10, 3, 2] 
62041 main 58 0 1 3025 10 244 creature4.png [1, 10, 3, 2] 
62041 main 59 0 3 3398 2 246 creature3.png [1, 10, 3, 2] 
62041 main 60 0 0 3402 1 247 creature1.png [1, 10, 3, 2] 
62041 main 61 0 2 5079 3 250 creature2.png [1, 10, 3, 2] 
62041 main 62 0 1 3562 10 260 creature4.png [1, 10, 3, 2] 
62041 main 63 0 2 3361 3 263 creature2.png [1, 10, 3, 2] 
62041 main 64 0 3 3567 2 265 creature3.png [1, 10, 3, 2] 
62041 main 65 0 0 3568 1 266 creature1.png [1, 10, 3, 2] 
62041 main 66 0 1 3276 10 276 creature4.png [1, 10, 3, 2] 
62041 main 67 0 3 3481 2 278 creature3.png [1, 10, 3, 2] 
62041 main 68 0 2 4243 3 281 creature2.png [1, 10, 3, 2] 
62041 main 69 0 1 4264 10 291 creature4.png [1, 10, 3, 2] 
62041 main 70 0 3 4280 2 293 creature3.png [1, 10, 3, 2] 
62041 main 71 0 2 3867 3 296 creature2.png [1, 10, 3, 2] 
62041 main 72 0 0 3480 1 297 creature1.png [1, 10, 3, 2] 
62041 main 73 0 1 6031 10 307 creature4.png [1, 10, 3, 2] 
62041 main 74 0 3 3347 2 309 creature3.png [1, 10, 3, 2] 
62041 main 75 0 0 8106 1 310 creature1.png [1, 10, 3, 2] 
